date,min,max,pm25,q1,q3,stdev,count
2020-08-05T00:00:00.000Z,0.65,9.57,1.83,1.4,2.7,1.318,505
2020-08-06T00:00:00.000Z,0.3,4.72,1.7,1.23,2.6,0.886,386
2020-08-07T00:00:00.000Z,0.5,8.9,1.69,1.17,3.11,1.726,508
2020-08-08T00:00:00.000Z,0.5,8.68,2.47,1.25,3.6,1.784,468
2020-08-09T00:00:00.000Z,0.5,7.78,1.73,1.2,3.5,1.78,515
2020-08-10T00:00:00.000Z,0.3,2.33,0.79,0.6,1,0.316,522
2020-08-11T00:00:00.000Z,0.2,2.85,0.88,0.62,1.27,0.513,519
2020-08-12T00:00:00.000Z,0.5,6.1,2.27,1.2,3,1.056,519
2020-08-13T00:00:00.000Z,0.7,9.27,2.6,1.83,4.63,1.815,536
2020-08-14T00:00:00.000Z,1.25,7.8,2.85,2.2,3.7,1.185,475
2020-08-15T00:00:00.000Z,1.17,52.42,4.65,3.47,5.9,3.126,521
2020-08-16T00:00:00.000Z,1.8,18.92,5.69,4.12,7.93,3.805,526
2020-08-17T00:00:00.000Z,2.12,18.32,5.57,3.67,8.71,4.066,517
2020-08-18T00:00:00.000Z,2,16.27,6.1,3.62,10.5,3.817,517
2020-08-19T00:00:00.000Z,2.42,26.67,6.62,4.05,12.94,5.036,513
2020-08-20T00:00:00.000Z,0.5,30.55,2.27,1.3,4.57,6.634,519
2020-08-21T00:00:00.000Z,1.27,17.37,2.42,2.02,2.85,2.514,506
2020-08-22T00:00:00.000Z,0.98,13.77,3.58,2.92,4.45,2.111,468
2020-08-23T00:00:00.000Z,0.28,6.97,2,1.3,2.7,0.954,497
2020-08-24T00:00:00.000Z,0,3.9,0.22,0.1,0.5,0.672,428
2020-08-25T00:00:00.000Z,0,3.85,0.4,0.2,1.02,0.749,437
2020-08-26T00:00:00.000Z,0.2,5.82,0.72,0.5,1.05,0.565,446
2020-08-27T00:00:00.000Z,0,3.03,0.46,0.3,0.9,0.571,506
2020-08-28T00:00:00.000Z,0.1,1.85,0.3,0.2,0.5,0.284,446
2020-08-29T00:00:00.000Z,0.1,1.83,0.5,0.32,0.68,0.252,470
2020-08-30T00:00:00.000Z,0.2,13.43,0.7,0.52,1.08,0.756,479
2020-08-31T00:00:00.000Z,0,1.5,0.4,0.13,0.6,0.318,458
2020-09-01T00:00:00.000Z,0.2,2.5,0.8,0.5,1.35,0.538,399
2020-09-02T00:00:00.000Z,0.13,4.68,1.52,0.73,2.54,1.031,474
2020-09-03T00:00:00.000Z,0.55,6.87,2.2,1.45,2.7,0.866,466
2020-09-04T00:00:00.000Z,0.2,19.7,2.65,0.88,4.09,3.653,482
2020-09-05T00:00:00.000Z,0.3,5.85,1.15,0.8,1.87,0.86,474
2020-09-06T00:00:00.000Z,0,1.85,0.5,0.22,0.75,0.358,475
2020-09-07T00:00:00.000Z,0,3.75,0.5,0.2,1.05,0.656,439
