date,min,max,pm25,q1,q3,stdev,count
2020-11-20T00:00:00.000Z,0,3.63,0.3,0.1,0.47,0.377,367
2020-11-21T00:00:00.000Z,0,1.9,0.56,0.3,0.8,0.39,312
2020-11-22T00:00:00.000Z,0.1,2.02,0.7,0.4,1.2,0.442,283
2020-11-23T00:00:00.000Z,0,1.5,0.2,0.1,0.33,0.199,272
2020-11-24T00:00:00.000Z,0.2,5.03,1.5,1.07,2.27,0.802,287
2020-11-25T00:00:00.000Z,1.5,12.67,3.6,2.5,5.44,2.73,277
2020-11-26T00:00:00.000Z,0.03,10.53,1.09,0.5,1.7,1.381,262
2020-11-27T00:00:00.000Z,0.1,5.53,1,0.47,1.77,0.851,266
2020-11-28T00:00:00.000Z,0.17,36.79,1.4,0.5,3.13,4.676,282
2020-11-29T00:00:00.000Z,1,13.7,2.1,1.63,2.57,1.006,293
2020-11-30T00:00:00.000Z,0.5,4.83,2.5,1.25,3.32,1.199,252
2020-12-01T00:00:00.000Z,0,48.1,0.5,0.27,1.1,3.274,246
2020-12-02T00:00:00.000Z,0.1,59.8,6.1,1.59,8.3,6.234,277
2020-12-03T00:00:00.000Z,1.93,36.1,15,11.68,17.62,5.031,249
2020-12-04T00:00:00.000Z,0.6,11.9,4.33,1.67,9.23,3.698,267
2020-12-05T00:00:00.000Z,0.3,18.37,8.02,5.33,12.83,4.693,259
2020-12-06T00:00:00.000Z,2.1,19.67,11.8,7.89,13.82,4.566,345
2020-12-07T00:00:00.000Z,6,19.03,8,7.23,9.44,1.739,293
2020-12-08T00:00:00.000Z,1.1,80.4,5,3.23,7.43,5.268,283
2020-12-09T00:00:00.000Z,1.93,58.57,7.3,3.7,9.02,4.542,255
2020-12-10T00:00:00.000Z,3.5,9.52,5.77,4.9,6.63,1.308,263
2020-12-11T00:00:00.000Z,0.7,9.33,3.47,2.23,4.13,1.308,319
2020-12-12T00:00:00.000Z,0.6,8.07,2.06,1.4,2.52,0.87,319
2020-12-13T00:00:00.000Z,0.1,5.37,1.4,0.6,3.43,1.551,301
2020-12-14T00:00:00.000Z,0.53,18.87,1.4,1.1,1.93,1.653,284
2020-12-15T00:00:00.000Z,0.73,41.33,4.33,2.6,8.9,4.88,307
2020-12-16T00:00:00.000Z,0.3,7.57,1.12,0.87,1.9,1.252,311
2020-12-17T00:00:00.000Z,0.4,12.67,3.3,0.97,6.04,2.755,276
2020-12-18T00:00:00.000Z,0,14.1,1.7,0.97,2.23,1.363,306
2020-12-19T00:00:00.000Z,0.1,8.47,4.44,2.17,5.57,2.189,284
2020-12-20T00:00:00.000Z,3.47,15.77,7.67,6.43,8.6,2.364,307
2020-12-21T00:00:00.000Z,0.43,9.9,2.38,1.7,3.93,1.851,298
2020-12-22T00:00:00.000Z,0.2,47.77,1.2,0.8,2.57,2.928,283
2020-12-23T00:00:00.000Z,0.17,10.97,0.9,0.5,1.43,0.915,307
2020-12-24T00:00:00.000Z,0.1,4.53,0.33,0.3,0.47,0.413,283
2020-12-25T00:00:00.000Z,0,3.73,0.3,0.1,0.7,0.587,307
2020-12-26T00:00:00.000Z,0,49.63,0.4,0.3,0.7,3.953,295
2020-12-27T00:00:00.000Z,0,136.03,0.1,0,0.73,8.592,299
2020-12-28T00:00:00.000Z,0.43,6.83,2.6,1.57,4.43,1.786,295
2020-12-29T00:00:00.000Z,0.1,18.73,1.1,0.67,1.5,1.477,289
2020-12-30T00:00:00.000Z,0,0.6,0.1,0,0.2,0.123,293
2020-12-31T00:00:00.000Z,0,5.13,0.7,0.3,1.1,0.633,309
2021-01-01T00:00:00.000Z,1.03,10.37,2.57,1.87,5.07,2.178,303
2021-01-02T00:00:00.000Z,0.37,2.43,1,0.73,1.3,0.396,274
2021-01-03T00:00:00.000Z,0.1,2.5,1,0.5,1.3,0.499,280
2021-01-04T00:00:00.000Z,0.07,1.4,0.4,0.3,0.6,0.306,280
2021-01-05T00:00:00.000Z,0.17,4.97,0.7,0.4,0.9,0.466,271
2021-01-06T00:00:00.000Z,0.1,1.2,0.5,0.4,0.67,0.188,277
2021-01-07T00:00:00.000Z,0.7,1.57,1.03,0.9,1.2,0.182,276
2021-01-08T00:00:00.000Z,0.67,9.3,1.1,1,1.3,1.237,287
2021-01-09T00:00:00.000Z,0.97,5.53,1.83,1.5,2.29,0.634,287
2021-01-10T00:00:00.000Z,0.2,7.57,0.8,0.6,1.73,1.075,283
2021-01-11T00:00:00.000Z,0,1.43,0.4,0,0.73,0.396,262
2021-01-12T00:00:00.000Z,0.07,12.77,0.56,0.3,0.8,0.827,274
2021-01-13T00:00:00.000Z,0.1,1.37,0.56,0.4,0.77,0.26,270
2021-01-14T00:00:00.000Z,0.67,2.83,1.4,1.12,1.63,0.355,261
2021-01-15T00:00:00.000Z,0.07,3.5,1,0.73,1.2,0.428,284
2021-01-16T00:00:00.000Z,0,4.83,0.7,0.37,1.33,0.895,267
2021-01-17T00:00:00.000Z,1.07,28.4,2.4,1.93,3.13,2.364,247
2021-01-18T00:00:00.000Z,2.73,9.69,6.59,5.63,7.3,1.358,238
2021-01-19T00:00:00.000Z,0.23,7.77,1.7,1.17,2.54,1.514,212
2021-01-20T00:00:00.000Z,0,7.23,0.7,0.17,2.09,1.782,264
2021-01-21T00:00:00.000Z,0.07,12.37,1.67,1.2,4.59,3.079,244
2021-01-22T00:00:00.000Z,0,80.63,1.23,0.6,1.8,5.507,258
2021-01-23T00:00:00.000Z,0.4,2.43,1.3,1.03,1.6,0.417,263
2021-01-24T00:00:00.000Z,1.2,40.13,2.43,1.93,3.1,3.691,279
2021-01-25T00:00:00.000Z,0.1,6.3,0.7,0.4,1.85,0.956,241
2021-01-26T00:00:00.000Z,0.1,2.97,0.6,0.4,0.83,0.336,277
2021-01-27T00:00:00.000Z,0.2,9.5,0.87,0.67,1.1,0.801,250
2021-01-28T00:00:00.000Z,0.1,3.1,0.6,0.47,0.8,0.313,292
2021-01-29T00:00:00.000Z,0,1.77,0.53,0.3,0.9,0.385,275
2021-01-30T00:00:00.000Z,0.1,3.9,1.73,0.9,2.2,0.802,268
2021-01-31T00:00:00.000Z,0.56,15.2,2,1.5,2.7,1.458,276
2021-02-01T00:00:00.000Z,0.77,3.3,1.77,1.53,2,0.41,229
2021-02-02T00:00:00.000Z,0.1,1.5,0.67,0.5,0.9,0.249,247
2021-02-03T00:00:00.000Z,0.5,2.29,1.07,0.9,1.35,0.344,240
2021-02-04T00:00:00.000Z,0.03,2.57,0.8,0.6,1.07,0.397,273
2021-02-05T00:00:00.000Z,0,2.87,0.9,0.4,1.27,0.535,239
2021-02-06T00:00:00.000Z,0.3,3.47,0.87,0.7,1.05,0.326,244
2021-02-07T00:00:00.000Z,0,1,0.2,0.1,0.3,0.172,239
2021-02-08T00:00:00.000Z,0,2.23,0.1,0.1,0.2,0.207,258
2021-02-09T00:00:00.000Z,0,3.1,0.2,0.1,0.3,0.265,244
2021-02-10T00:00:00.000Z,0,2.23,0.2,0.1,0.3,0.236,242
2021-02-11T00:00:00.000Z,0,2,0.2,0.09,0.43,0.352,237
2021-02-12T00:00:00.000Z,0,7.23,0.4,0.2,0.56,0.524,273
2021-02-13T00:00:00.000Z,0,2.29,0.7,0.33,0.9,0.411,263
2021-02-14T00:00:00.000Z,0,5.27,1,0.6,1.5,0.895,240
2021-02-15T00:00:00.000Z,0.27,3.6,1.4,0.8,1.77,0.765,246
2021-02-16T00:00:00.000Z,1.3,33.5,2.62,2,3.23,2.314,234
2021-02-17T00:00:00.000Z,0.53,7.77,1.3,1.03,1.7,0.7,236
2021-02-18T00:00:00.000Z,0.9,12.37,1.9,1.33,3.3,1.351,269
2021-02-19T00:00:00.000Z,2.2,45.3,6.89,4.8,9.35,3.616,244
2021-02-20T00:00:00.000Z,4.5,23.03,9.69,7,14.1,4.729,251
2021-02-21T00:00:00.000Z,7.3,18.07,11.23,9.91,12.62,1.884,261
2021-02-22T00:00:00.000Z,4.97,22.13,8.77,7.47,10.39,2.476,217
2021-02-23T00:00:00.000Z,0.83,29.67,3.15,2.1,11.2,7.974,232
2021-02-24T00:00:00.000Z,0.87,22.4,6.62,4.57,10.1,5.125,238
2021-02-25T00:00:00.000Z,1.1,14.7,3.1,2.43,6.25,3.184,233
2021-02-26T00:00:00.000Z,0,4.53,0.2,0.1,0.8,0.736,221
2021-02-27T00:00:00.000Z,0.1,7.17,0.8,0.6,1,0.625,263
2021-02-28T00:00:00.000Z,0.27,2.29,0.8,0.56,1.33,0.437,263
2021-03-01T00:00:00.000Z,0.2,7.6,0.7,0.5,1.07,0.639,239
2021-03-02T00:00:00.000Z,0.1,5.6,0.5,0.37,0.67,0.404,255
2021-03-03T00:00:00.000Z,0.2,14.53,4.19,2.97,6.2,2.375,230
2021-03-04T00:00:00.000Z,0,0.83,0.2,0.2,0.3,0.154,235
2021-03-05T00:00:00.000Z,0,5.6,0.2,0.1,0.27,0.4,248
2021-03-06T00:00:00.000Z,0,1.53,0.33,0.3,0.43,0.186,248
2021-03-07T00:00:00.000Z,0,0.93,0.2,0.17,0.3,0.152,268
2021-03-08T00:00:00.000Z,0,1.7,0.33,0.27,0.53,0.255,247
2021-03-09T00:00:00.000Z,0,8.17,0.37,0.1,0.6,0.893,255
2021-03-10T00:00:00.000Z,0.2,72.03,1.25,0.7,2.5,9.099,236
2021-03-11T00:00:00.000Z,0.3,15.73,5.22,1.1,8.69,4.274,242
2021-03-12T00:00:00.000Z,0.2,8.33,2.27,1.63,2.7,1.086,247
2021-03-13T00:00:00.000Z,0.5,3.42,1.57,1,2,0.605,253
2021-03-14T00:00:00.000Z,0.5,4.87,1.5,1,1.9,0.8,246
2021-03-15T00:00:00.000Z,0,2.93,0.4,0.3,1.7,0.811,225
2021-03-16T00:00:00.000Z,0,1.1,0.23,0.17,0.5,0.257,227
2021-03-17T00:00:00.000Z,0,1.6,0.2,0.17,0.4,0.334,259
2021-03-18T00:00:00.000Z,0,1.4,0.23,0.1,0.6,0.293,238
2021-03-19T00:00:00.000Z,0.27,1.2,0.53,0.4,0.7,0.19,238
2021-03-20T00:00:00.000Z,0.13,1.6,0.67,0.5,0.83,0.245,252
2021-03-21T00:00:00.000Z,0,0.8,0.2,0.1,0.4,0.192,237
2021-03-22T00:00:00.000Z,0.03,1.6,0.4,0.23,0.5,0.256,236
2021-03-23T00:00:00.000Z,0,3,0.47,0.2,1.09,0.66,317
2021-03-24T00:00:00.000Z,2.37,8.8,3.99,3.43,5.6,1.546,230
2021-03-25T00:00:00.000Z,1.7,32.07,2.67,2.37,3.07,2.195,229
2021-03-26T00:00:00.000Z,2.1,78.5,9.19,4.73,14.1,7.92,210
2021-03-27T00:00:00.000Z,0.2,319.43,4.08,1.8,22.57,27.703,158
2021-03-28T00:00:00.000Z,0.6,5.07,1.53,1.2,1.95,0.802,177
2021-03-29T00:00:00.000Z,0.03,7.63,3.57,3.07,4.2,1.292,199
2021-03-30T00:00:00.000Z,1.1,5.57,2.57,2.17,2.93,0.79,219
2021-03-31T00:00:00.000Z,0,4.2,1.09,0.37,2.57,1.126,194
2021-04-01T00:00:00.000Z,0,0.8,0.3,0.2,0.4,0.159,177
2021-04-02T00:00:00.000Z,0,5.6,0.5,0.27,1.23,0.677,202
2021-04-03T00:00:00.000Z,0.1,9.73,0.47,0.3,0.69,0.683,212
2021-04-04T00:00:00.000Z,0,7.5,1.63,0.8,2.6,1.076,207
2021-04-05T00:00:00.000Z,0,0.7,0.2,0.1,0.3,0.151,172
2021-04-06T00:00:00.000Z,0,2.2,0.1,0.1,0.3,0.31,239
2021-04-07T00:00:00.000Z,0.17,1.53,0.4,0.33,0.56,0.178,167
2021-04-08T00:00:00.000Z,0.1,3.4,0.6,0.47,0.9,0.457,190
2021-04-09T00:00:00.000Z,0,4.3,0.6,0.2,1.7,0.894,187
2021-04-10T00:00:00.000Z,0,1.27,0.3,0.2,0.5,0.265,172
2021-04-11T00:00:00.000Z,0,52.8,0.7,0.4,1.1,5.772,140
2021-04-12T00:00:00.000Z,0,5.6,0.27,0.1,0.4,0.595,127
2021-04-13T00:00:00.000Z,0.07,1.9,0.33,0.2,0.5,0.386,135
2021-04-14T00:00:00.000Z,0,0.9,0.3,0.13,0.5,0.209,132
2021-04-15T00:00:00.000Z,0.1,6.3,0.4,0.3,0.67,0.725,125
2021-04-16T00:00:00.000Z,0.3,1.12,0.7,0.6,0.8,0.172,134
2021-04-17T00:00:00.000Z,0.33,1,0.6,0.5,0.7,0.13,148
2021-04-18T00:00:00.000Z,0.4,1.93,0.7,0.6,0.8,0.191,134
2021-04-19T00:00:00.000Z,0.7,1.73,1.1,1,1.3,0.215,130
2021-04-20T00:00:00.000Z,0.87,2.23,1.4,1.3,1.53,0.184,130
2021-04-21T00:00:00.000Z,0,4.7,0.32,0.2,1.6,1.239,124
2021-04-22T00:00:00.000Z,0,0.7,0.3,0.2,0.3,0.123,115
2021-04-23T00:00:00.000Z,0,0.56,0.1,0.1,0.2,0.095,111
2021-04-24T00:00:00.000Z,0,0.5,0.13,0.1,0.2,0.099,129
2021-04-25T00:00:00.000Z,0,0.5,0.19,0.1,0.2,0.084,160
2021-04-26T00:00:00.000Z,0.03,0.73,0.3,0.2,0.4,0.141,105
2021-04-27T00:00:00.000Z,0.2,1.1,0.5,0.4,0.7,0.195,127
2021-04-28T00:00:00.000Z,0.2,0.8,0.5,0.43,0.6,0.118,130
2021-04-29T00:00:00.000Z,0.4,1.4,0.8,0.63,0.97,0.217,118
2021-04-30T00:00:00.000Z,0.2,1.8,0.6,0.4,1.03,0.356,105
2021-05-01T00:00:00.000Z,0.47,1.4,0.8,0.7,0.93,0.176,118
2021-05-22T00:00:00.000Z,0.1,1.5,0.8,0.6,1.1,0.339,79
2021-05-23T00:00:00.000Z,0.3,2.5,1.1,0.7,1.5,0.531,163
2021-05-24T00:00:00.000Z,0.6,2.5,1.1,0.9,1.4,0.366,149
2021-05-25T00:00:00.000Z,0.7,3.03,1.63,1.3,1.93,0.506,163
2021-05-26T00:00:00.000Z,1.07,3.03,1.67,1.4,2,0.425,161
2021-05-27T00:00:00.000Z,0.7,4.4,1.87,1.4,2.43,0.695,151
2021-05-28T00:00:00.000Z,0.7,5.09,1.5,1,2.06,1.211,154
2021-05-29T00:00:00.000Z,0.9,2.6,1.4,1.2,1.7,0.337,139
2021-05-30T00:00:00.000Z,1.02,3.4,1.9,1.53,2.23,0.443,171
2021-05-31T00:00:00.000Z,2.2,9.36,3.97,3.5,4.48,1.375,132
2021-06-01T00:00:00.000Z,0.9,10,1.4,1.12,2.2,2.236,173
2021-06-02T00:00:00.000Z,1.4,3.4,1.8,1.7,2,0.31,152
2021-06-03T00:00:00.000Z,1.2,2.77,2,1.76,2.2,0.334,148
2021-06-04T00:00:00.000Z,2.2,3.93,2.8,2.6,3.12,0.372,157
2021-06-05T00:00:00.000Z,2.54,6.13,3.23,2.9,4.17,0.952,157
2021-06-06T00:00:00.000Z,2.6,7.47,4.43,3.2,5.47,1.344,197
2021-06-07T00:00:00.000Z,1.43,22.7,11.1,3.63,15.83,6.4,319
2021-06-08T00:00:00.000Z,2.29,11.4,5.77,4.5,6.5,1.619,235
2021-06-09T00:00:00.000Z,1.17,12.97,7.19,2.54,8.57,3.125,262
2021-06-10T00:00:00.000Z,0.93,49.78,3.8,2.72,4.87,3.798,174
2021-06-11T00:00:00.000Z,1.37,8.5,3.8,2.57,5.27,1.805,182
2021-06-12T00:00:00.000Z,0.08,5.43,0.6,0.3,1.4,1.319,163
2021-06-13T00:00:00.000Z,0.1,6.5,0.89,0.37,1.5,1.381,162
2021-06-14T00:00:00.000Z,0.2,7.07,2.63,1.5,3.9,1.554,197
2021-06-15T00:00:00.000Z,0.2,2.33,0.5,0.4,0.8,0.395,203
2021-06-16T00:00:00.000Z,1.12,6,3,2,3.7,1.221,172
2021-06-17T00:00:00.000Z,1.42,6.43,2.67,1.8,3,0.868,239
2021-06-18T00:00:00.000Z,1.1,18.37,4.3,2.9,12.82,5.307,244
2021-06-19T00:00:00.000Z,2.06,14.8,4.92,4.09,7.05,2.077,272
2021-06-20T00:00:00.000Z,2.29,11.67,3.8,3.03,6.2,2.106,297
2021-06-21T00:00:00.000Z,0.8,5.4,2.2,1.7,3.42,1.153,273
2021-06-22T00:00:00.000Z,0,5.47,0.3,0.12,4.4,2.096,225
2021-06-23T00:00:00.000Z,0.3,2.67,1.2,0.8,1.77,0.572,291
2021-06-24T00:00:00.000Z,0.83,6.57,2.8,1.29,3.9,1.409,261
2021-06-25T00:00:00.000Z,1.73,11.93,3.2,2.4,4.09,1.101,294
2021-06-26T00:00:00.000Z,1.7,8.86,4.26,2.88,7.12,2.182,305
2021-06-27T00:00:00.000Z,2.57,6.3,4.09,3.67,5.2,0.933,308
2021-06-28T00:00:00.000Z,3,8.97,5.52,4.4,6.45,1.366,288
2021-06-29T00:00:00.000Z,2.67,13.17,6.1,4.37,7.32,2.581,317
2021-06-30T00:00:00.000Z,1,5.53,1.87,1.4,2.5,1.059,290
2021-07-01T00:00:00.000Z,0.53,2.7,1,0.89,1.2,0.38,261
2021-07-02T00:00:00.000Z,0.6,4.09,2.35,1,2.7,0.999,255
2021-07-03T00:00:00.000Z,1.1,5.6,3.9,3.26,4.33,0.961,328
2021-07-04T00:00:00.000Z,2.6,12.85,4.32,3.8,4.93,0.926,319
2021-07-05T00:00:00.000Z,1.23,4.93,3.69,3.32,4.03,0.862,260
2021-07-06T00:00:00.000Z,0.95,9.23,4.95,1.8,6.6,2.421,302
2021-07-07T00:00:00.000Z,1,8.1,1.93,1.6,2.6,1.866,266
2021-07-08T00:00:00.000Z,0.8,5.3,2.37,1.5,3.8,1.197,287
2021-07-09T00:00:00.000Z,1.35,6.5,3.16,1.8,4.37,1.28,324
2021-07-10T00:00:00.000Z,1.2,8.77,3.1,2.22,5.09,2.005,325
2021-07-11T00:00:00.000Z,1.4,7.83,2.79,1.8,4.33,1.589,358
2021-07-12T00:00:00.000Z,1.2,5.23,2.73,1.62,3.45,1.065,265
2021-07-13T00:00:00.000Z,2.29,9.36,4.03,3,5.95,1.574,237
2021-07-14T00:00:00.000Z,7.45,23.1,11.14,10.09,12.03,2.269,252
2021-07-15T00:00:00.000Z,4.09,22.53,13.25,9.47,15.39,4.447,313
2021-07-16T00:00:00.000Z,1.97,25.7,4.59,3.29,7.14,4.402,273
2021-07-17T00:00:00.000Z,1.3,21.95,8.23,4.8,10.9,4.464,320
2021-07-18T00:00:00.000Z,0.2,2.1,0.63,0.47,1.2,0.488,275
2021-07-19T00:00:00.000Z,0.4,1.9,0.7,0.6,0.8,0.216,243
2021-07-20T00:00:00.000Z,1.27,3.4,1.98,1.7,2.35,0.516,269
2021-07-21T00:00:00.000Z,0.2,7.2,0.99,0.6,1.92,1.273,296
2021-07-22T00:00:00.000Z,1.98,10,3.43,2.41,5.6,1.908,241
2021-07-23T00:00:00.000Z,2,4.53,2.75,2.5,3.3,0.542,293
2021-07-24T00:00:00.000Z,1.5,5.6,2.97,2.38,3.92,0.895,288
2021-07-25T00:00:00.000Z,2.6,6.47,4.5,3.3,5.47,1.146,320
2021-07-26T00:00:00.000Z,2,13.63,5.3,2.6,7.7,3.594,323
2021-07-27T00:00:00.000Z,5.3,15.2,10.59,6.87,12.53,2.892,340
2021-07-28T00:00:00.000Z,2.9,24.67,8,5.6,11.8,4.429,347
2021-07-29T00:00:00.000Z,0.6,13.1,1.85,1.3,8.1,3.681,299
2021-07-30T00:00:00.000Z,0.9,8.13,2.64,1.5,3.63,1.495,244
2021-07-31T00:00:00.000Z,1.8,5.67,2.8,2.37,3.67,0.911,267
2021-08-01T00:00:00.000Z,0.5,3.37,2.02,1.12,2.43,0.725,263
2021-08-02T00:00:00.000Z,0.1,2.1,0.43,0.32,0.6,0.226,250
2021-08-03T00:00:00.000Z,0.1,2.7,0.7,0.3,1,0.396,261
2021-08-04T00:00:00.000Z,0.4,2.4,1,0.8,1.2,0.303,221
2021-08-05T00:00:00.000Z,1.08,26.6,2.06,1.6,2.4,1.875,263
2021-08-06T00:00:00.000Z,0.7,3.1,1.3,1.08,1.6,0.433,315
2021-08-07T00:00:00.000Z,1,3.1,1.4,1.2,1.53,0.357,322
2021-08-08T00:00:00.000Z,1.2,3.97,2.37,1.8,2.9,0.584,284
2021-08-09T00:00:00.000Z,1.27,7.87,2.43,1.75,3.1,1.01,231
2021-08-10T00:00:00.000Z,1.6,8.1,4.12,2.22,4.8,1.371,300
2021-08-11T00:00:00.000Z,1.5,9.36,2.59,2.17,5.17,1.896,234
2021-08-12T00:00:00.000Z,1.4,7.73,3.97,2.24,5.99,1.896,296
2021-08-13T00:00:00.000Z,2.43,13.9,5.57,3.87,7.3,2.512,535
2021-08-14T00:00:00.000Z,0.3,6.3,1.4,0.87,2.7,1.209,435
2021-08-15T00:00:00.000Z,0.2,5.3,0.9,0.6,1.99,1.177,452
2021-08-16T00:00:00.000Z,0.73,5,1.77,1.2,2.43,0.787,516
2021-08-17T00:00:00.000Z,0.56,2.2,1.3,1,1.6,0.347,546
2021-08-18T00:00:00.000Z,0.7,2.29,1.37,1.1,1.53,0.284,455
2021-08-19T00:00:00.000Z,0.1,6.1,0.7,0.43,1,0.456,546
2021-08-20T00:00:00.000Z,0,3.5,0.5,0.3,1.1,0.544,512
2021-08-21T00:00:00.000Z,0.17,2.17,0.5,0.4,0.63,0.231,547
2021-08-22T00:00:00.000Z,0.9,4.59,1.5,1.3,1.9,0.485,521
2021-08-23T00:00:00.000Z,0,4.9,2.1,1.9,2.43,0.532,549
2021-08-24T00:00:00.000Z,1.2,14.93,2.57,1.93,3.73,2.248,539
2021-08-25T00:00:00.000Z,0,5.93,0.3,0.1,2.06,1.805,516
2021-08-26T00:00:00.000Z,0.1,1.6,0.7,0.5,1.1,0.364,389
2021-08-27T00:00:00.000Z,0.67,3.3,1.77,1.5,2.1,0.426,422
2021-08-28T00:00:00.000Z,0.9,3.8,1.57,1.33,2.59,0.792,376
2021-08-29T00:00:00.000Z,2.06,4.8,2.97,2.7,3.33,0.523,397
2021-08-30T00:00:00.000Z,1.53,5.07,2.43,2,3.6,0.925,519
2021-08-31T00:00:00.000Z,1.17,4.17,1.92,1.7,2.4,0.477,532
2021-09-01T00:00:00.000Z,1.67,6.13,3.5,2.8,4.37,0.986,518
2021-09-02T00:00:00.000Z,1.1,12.6,2.6,1.9,4.26,2.047,524
2021-09-03T00:00:00.000Z,0.1,7.1,0.83,0.43,3.7,1.833,547
2021-09-04T00:00:00.000Z,0,1.23,0.5,0.37,0.7,0.232,543
2021-09-05T00:00:00.000Z,0.6,4.03,1.1,0.9,1.5,0.593,457
2021-09-06T00:00:00.000Z,1,3.6,1.63,1.43,2.1,0.554,472
2021-09-07T00:00:00.000Z,1.3,5.9,4.03,2.93,4.5,1.068,447
2021-09-08T00:00:00.000Z,0.17,6.87,2.5,1.1,5,1.993,575
2021-09-09T00:00:00.000Z,2,12.8,6.6,4.13,9.13,2.901,499
2021-09-10T00:00:00.000Z,8.3,25.47,12.5,10.25,15,3.415,567
2021-09-11T00:00:00.000Z,1.17,24.67,4.53,2.93,16.47,7.445,575
2021-09-12T00:00:00.000Z,0.1,16.39,5.97,1.92,8.52,4.645,572
2021-09-13T00:00:00.000Z,0,1.4,0.5,0.28,0.73,0.315,571
2021-09-14T00:00:00.000Z,0.3,7.87,0.9,0.7,1.8,1.082,575
2021-09-15T00:00:00.000Z,0.7,15.47,1.3,1.1,2.43,1.847,566
2021-09-16T00:00:00.000Z,0.47,3.53,1.4,0.93,2.1,0.671,567
2021-09-17T00:00:00.000Z,0.93,4.5,2.9,2.17,3.47,0.838,566
2021-09-18T00:00:00.000Z,1.27,3.83,2.02,1.77,2.4,0.437,572
2021-09-19T00:00:00.000Z,0.7,3.37,1.53,1.2,2.1,0.516,566
2021-09-20T00:00:00.000Z,1.1,28.73,1.87,1.6,2.27,1.211,568
2021-09-21T00:00:00.000Z,1.73,11.53,2.85,2.5,3.82,1.481,568
2021-09-22T00:00:00.000Z,1.57,8.07,3.17,2.77,3.57,0.726,571
2021-09-23T00:00:00.000Z,0,3.8,0.47,0.3,0.99,0.984,577
2021-09-24T00:00:00.000Z,0,11.5,0.3,0.2,2.42,1.675,569
2021-09-25T00:00:00.000Z,0,2.5,0.3,0.13,1.29,0.68,572
2021-09-26T00:00:00.000Z,0.1,13.33,0.83,0.6,1.2,1.237,524
2021-09-27T00:00:00.000Z,0.7,22.1,1.95,1.6,2.72,1.899,504
2021-09-28T00:00:00.000Z,0.5,9.27,1,0.9,1.3,0.739,570
2021-09-29T00:00:00.000Z,0.2,14.3,3.59,0.9,7.7,3.728,548
2021-09-30T00:00:00.000Z,0.3,18.77,6.03,4.6,7.03,2.572,562
2021-10-01T00:00:00.000Z,0,6.17,1,0.3,1.5,0.742,558
2021-10-02T00:00:00.000Z,1.1,12.53,3.5,2.1,4.59,2.705,565
2021-10-03T00:00:00.000Z,0,97.67,4.73,3.4,11.1,5.691,569
2021-10-04T00:00:00.000Z,0.4,5.43,2.23,1.8,2.9,1.039,571
2021-10-05T00:00:00.000Z,1.12,8.9,3.17,2.02,4.26,1.331,577
2021-10-06T00:00:00.000Z,0.1,3.57,0.83,0.47,1.8,0.752,570
2021-10-07T00:00:00.000Z,0.7,11.95,1.87,1.27,4.51,2.654,572
2021-10-08T00:00:00.000Z,2.8,10.87,6.65,5.73,8.02,1.729,562
2021-10-09T00:00:00.000Z,3.47,283.52,5.97,5.3,7.6,11.975,556
2021-10-10T00:00:00.000Z,3.6,57.07,8,6.6,9.13,3.41,574
2021-10-11T00:00:00.000Z,0,8.23,0.5,0.27,1.4,1.834,570
2021-10-12T00:00:00.000Z,0,1.4,0.27,0.2,0.37,0.188,572
2021-10-13T00:00:00.000Z,0,2.93,0.5,0.2,0.9,0.575,572
2021-10-14T00:00:00.000Z,0.3,63.23,1.19,0.8,2.02,2.777,568
2021-10-15T00:00:00.000Z,0,29.13,0.53,0.27,0.8,1.702,574
2021-10-16T00:00:00.000Z,0.27,21.87,0.7,0.56,0.87,0.977,573
2021-10-17T00:00:00.000Z,0,5.93,1.5,0.3,2.43,1.287,569
2021-10-18T00:00:00.000Z,0.1,6.4,0.7,0.43,1,0.527,534
2021-10-19T00:00:00.000Z,0.2,353.13,1.03,0.7,3.9,19.202,562
2021-10-20T00:00:00.000Z,0.1,4.63,1.9,0.9,2.4,1.002,555
2021-10-21T00:00:00.000Z,0,2.93,0.3,0.1,1.67,0.808,565
2021-10-22T00:00:00.000Z,0,0.83,0.2,0.1,0.3,0.121,569
2021-10-23T00:00:00.000Z,0,3.37,0.2,0.1,0.3,0.334,574
2021-10-24T00:00:00.000Z,0.5,4,1.4,1.07,2.02,0.684,571
2021-10-25T00:00:00.000Z,1.8,15.2,3.1,2.7,5.6,3.193,570
2021-10-26T00:00:00.000Z,0.3,5,1.6,0.8,3.1,1.208,549
2021-10-27T00:00:00.000Z,0.1,6.43,2.06,1.3,3,1.195,547
2021-10-28T00:00:00.000Z,0.3,9.77,2.7,2.06,3.93,1.836,542
2021-10-29T00:00:00.000Z,4.23,48.7,11.23,9.6,12.3,2.944,563
2021-10-30T00:00:00.000Z,2.27,21.13,10,6.73,13.17,4.813,574
2021-10-31T00:00:00.000Z,0.8,20.1,2.2,1.4,12.78,6.685,573
2021-11-01T00:00:00.000Z,1.2,308.37,6.7,4.2,11.33,23.551,535
2021-11-02T00:00:00.000Z,2.7,6.97,4.57,3.63,5.43,1.018,541
2021-11-03T00:00:00.000Z,0.6,8,2.4,1.53,4.63,1.762,565
2021-11-04T00:00:00.000Z,0,8.4,2.37,0.8,3.9,2.164,564
2021-11-05T00:00:00.000Z,0,24.9,1,0.6,1.67,3.373,570
